;date;close_ewma_span_1_days;close_ewma_span_2_days;close_ewma_span_3_days;close_ewma_span_5_days
51;2010-03-18;22.396100997924805;22.37628674542572;22.339817137249007;22.261770662448143
52;2010-03-19;22.3809757232666;22.379412730652973;22.360396430257804;22.301505682720965
53;2010-03-22;22.38853645324707;22.38549521238237;22.37446644175244;22.330515939563
54;2010-03-23;22.600318908691406;22.52871100992173;22.487392675221923;22.420450262605804
55;2010-03-24;22.42635536193848;22.460473911266227;22.4568740185802;22.42241862905003
56;2010-03-25;22.69865226745605;22.61925948205944;22.577763143018124;22.514496508518704
57;2010-03-26;22.433917999267575;22.49569849353153;22.505840571142848;22.487637005434994
58;2010-03-29;22.3809757232666;22.419216646688245;22.443408147204725;22.4520832447122
59;2010-03-30;22.517127990722656;22.484490876044518;22.48026806896369;22.473764826715687
60;2010-03-31;22.15406608581543;22.26420768255846;22.31716707738956;22.367198579748937
61;2010-04-01;22.055736541748047;22.125226922018186;22.1864518095688;22.263377900415307
62;2010-04-05;22.138946533203125;22.134373329474812;22.162699171385963;22.221900778011246
63;2010-04-06;22.1767520904541;22.162625836794337;22.169725630920034;22.2068512154922
64;2010-04-07;22.199451446533203;22.187176243286913;22.18458853872662;22.204384625839204
65;2010-04-08;22.630577087402344;22.482776806030536;22.40758281306448;22.346448779693585
66;2010-04-09;22.948257446289062;22.793097232869556;22.67792012967677;22.547051668558744
67;2010-04-12;22.93313217163086;22.886453858710425;22.805526150653815;22.675745169582783
68;2010-04-13;23.031455993652344;22.983121948671705;22.91849107215308;22.794315444272637
69;2010-04-14;23.31131172180176;23.201915130758408;23.114901396977423;22.966647536782347
70;2010-04-15;23.3491325378418;23.300060068814002;23.232016967409614;23.094142537135497
71;2010-04-16;23.19786262512207;23.231928439686047;23.214939796265842;23.12871589979769
72;2010-04-19;23.477712631225582;23.39578456737907;23.346326213745712;23.24504814360699
73;2010-04-20;23.719757080078125;23.611766242511774;23.53304164691192;23.403284455764037
74;2010-04-21;23.69706153869629;23.66862977330145;23.615051592804104;23.50121015007479
75;2010-04-22;23.74243927001953;23.71783610444684;23.67874543141182;23.581619856723037
76;2010-04-23;23.417198181152344;23.51741082225051;23.54797180628208;23.526812631532806
77;2010-04-26;23.530664443969727;23.52624657006332;23.539318125125902;23.52809656901178
78;2010-04-27;23.33400154113769;23.398083217446235;23.4366598331318;23.463398226387085
79;2010-04-28;23.37938117980957;23.385615192355125;23.408020506470685;23.43539254419458
80;2010-04-29;23.447452545166016;23.42684009422905;23.42773652581835;23.439412544518394
81;2010-04-30;23.09952735900879;23.20863160408221;23.263631942413568;23.32611748268186
82;2010-05-03;23.34156608581543;23.297254591904355;23.3025990141145;23.331267017059716
83;2010-05-04;22.78941535949707;22.958695103632834;23.046007186805785;23.15064979787217
84;2010-05-05;22.57763290405273;22.7046536372461;22.811820045429258;22.959644166599023
85;2010-05-06;21.919584274291992;22.181274061943363;22.365702159860625;22.612957535830013
86;2010-05-07;21.33718681335449;21.61854922955078;21.851444486607555;22.187700628338174
87;2010-05-10;21.88933753967285;21.799074769632163;21.870391013140203;22.088246265449733
88;2010-05-11;21.843957901000977;21.828996857211372;21.85717445707059;22.00681681063348
89;2010-05-12;22.267520904541016;22.1213462220978;22.062347680805804;22.093718175269327
90;2010-05-13;22.11625099182129;22.11794940191346;22.089299336313545;22.10122911411998
91;2010-05-14;21.88177490234375;21.960499735533652;21.985537119328647;22.028077710194573
92;2010-05-17;21.88933753967285;21.913058271626454;21.93743732950075;21.981830986687335
93;2010-05-18;21.729782104492188;21.79087416020361;21.83360971699647;21.897814692622287
94;2010-05-19;21.456262588500977;21.567799779068523;21.644936152748723;21.750630657915185
95;2010-05-20;20.59770774841309;20.92107175863157;21.121321950580906;21.366323021414487
96;2010-05-21;20.392560958862305;20.56873122545206;20.756941454721606;21.041735667230427
97;2010-05-24;19.959497451782227;20.162575376338836;20.358219453251916;20.68098959541436
98;2010-05-25;19.807527542114254;19.925876820189117;20.082873497683085;20.38983557764766
99;2010-05-26;19.002159118652344;19.310065019164604;19.542516308167713;19.927276757982554
100;2010-05-27;19.754344940185547;19.606251633178566;19.64843062417663;19.869632818716887
101;2010-05-28;19.602392196655277;19.603678675496376;19.625411410415953;19.78055261136302
102;2010-06-01;19.670774459838867;19.64840919839137;19.64809293512741;19.743959894188304
103;2010-06-02;20.10384750366211;19.95203473523853;19.87597021939476;19.863922430679573
104;2010-06-03;20.407764434814453;20.255854534955812;20.141867327104606;20.045203098724535
105;2010-06-04;19.59479522705078;19.81514832968579;19.868331277077694;19.89506714149995
106;2010-06-07;19.214893341064453;19.414978337271567;19.541612309071073;19.668342541354786
107;2010-06-08;19.0781364440918;19.19041707515172;19.309874376581437;19.471607175600457
108;2010-06-09;18.83501625061035;18.953483192124143;19.072445313595892;19.259410200603757
109;2010-06-10;18.994564056396484;18.98087043497237;19.03350468499619;19.171128152534667
110;2010-06-11;19.49601936340332;19.324303053926336;19.264762024199754;19.27942522282422
111;2010-06-14;19.37445831298828;19.357739893300966;19.319610168594018;19.311102919545576
112;2010-06-15;20.195018768310547;19.91592580997402;19.757314468452282;19.60574153580057
113;2010-06-16;19.99748039245605;19.970295531628707;19.877397430454167;19.73632115468573
114;2010-06-17;20.035472869873047;20.013747090458267;19.956435150163607;19.836038393081502
115;2010-06-18;20.08864974975586;20.063682196656664;20.022542449959733;19.920242178639622
116;2010-06-21;19.71635627746582;19.83213158386277;19.869449363712775;19.85228021158169
117;2010-06-22;19.579593658447266;19.6637729669191;19.72452151108002;19.761384693870216
118;2010-06-23;19.23009490966797;19.374654262085013;19.477308210373995;19.584288099136135
119;2010-06-24;18.994564056396484;19.121260791625993;19.235936133385238;19.38771341822292
120;2010-06-25;18.63746833801269;18.798732489217127;18.936702235698966;19.137631724819514
121;2010-06-28;18.47031021118164;18.579784303860137;18.703506223440304;18.915191220273556
122;2010-06-29;17.71052360534668;18.00027717151783;18.20701491439349;18.513635348631265
123;2010-06-30;17.482593536376953;17.655154748090577;17.84480422538522;18.169954744546494
124;2010-07-01;17.59656524658203;17.616095080418212;17.720684735983625;17.978824911891675
125;2010-07-02;17.68014144897461;17.65879265945581;17.700413092479117;17.87926375758599
126;2010-07-06;18.098018646240234;17.95160998397876;17.899215869359676;17.952182053804073
127;2010-07-07;18.462718963623047;18.292349303741616;18.180967416491363;18.122361023743732
128;2010-07-08;18.546295166015625;18.461646545257622;18.363631291253494;18.26367240450103
129;2010-07-09;18.439922332763672;18.447163736928324;18.401776812008585;18.322422380588577
130;2010-07-12;18.86540412902832;18.72599066499499;18.633590470518453;18.50341629673516
131;2010-07-13;19.093334197998047;18.970886353663694;18.86346233425825;18.700055597156123
132;2010-07-14;19.3288688659668;19.209541361865764;19.096165600112528;18.909660020093014
133;2010-07-15;19.38205337524414;19.32454937078468;19.239109487678334;19.067124471810057
134;2010-07-16;18.910982131958008;19.048837878233567;19.07504580981817;19.01507702519271
135;2010-07-19;19.16931533813477;19.12915618483437;19.122180573976472;19.066489796173396
136;2010-07-20;19.359262466430664;19.282560372565232;19.240721520203568;19.164080686259155
137;2010-07-21;19.08574104309082;19.15134748624896;19.163231281647192;19.13796747186971
138;2010-07-22;19.63277816772461;19.472301273899394;19.3980047246859;19.30290437048801
139;2010-07-23;19.6099910736084;19.564094473705396;19.50399789914715;19.405266604861474
140;2010-07-26;19.830326080322266;19.741582211449977;19.66716198973471;19.54695309668174
141;2010-07-27;19.875905990600582;19.83113139755038;19.771533990167647;19.656604061321357
142;2010-07-28;19.71635627746582;19.754614650827342;19.743945133816734;19.676521466702845
143;2010-07-29;19.777143478393555;19.769633869204817;19.760544306105146;19.710062137266416
144;2010-07-30;19.6099910736084;19.663205338807202;19.685267689856772;19.676705116047078
145;2010-08-02;20.005077362060547;19.8911200209761;19.84517252595866;19.786162531384903
146;2010-08-03;19.875905990600582;19.88097733405909;19.860539258279623;19.816077017790132
147;2010-08-04;19.549203872680664;19.659795026473475;19.704871565480143;19.727119302753643
148;2010-08-05;19.275678634643555;19.403717431920196;19.49027510006185;19.57663908005028
149;2010-08-06;19.41244506835937;19.40953585621298;19.451360084210613;19.521907742819977
150;2010-08-09;19.45802879333496;19.441864480960966;19.454694438772787;19.500614759658305
151;2010-08-10;19.04775619506836;19.17912562369923;19.251225316920575;19.349661904794992
152;2010-08-11;18.888193130493164;18.98517062822852;19.06970922370687;19.195838980027716
153;2010-08-12;18.607074737548828;18.733106701108724;18.838391980627847;18.999584232534755
154;2010-08-13;18.538698196411133;18.60350103131033;18.68854508851949;18.845955553826883
155;2010-08-16;18.614669799804688;18.610946876973234;18.65160744416209;18.768860302486154
156;2010-08-17;18.874380111694336;18.78656903345397;18.762993777928212;18.804033572222217
157;2010-08-18;18.95840072631836;18.901123495363564;18.860697252123288;18.855489290254265
158;2010-08-19;18.668142318725582;18.745802710938243;18.764419785424437;18.793040299744707
159;2010-08-20;18.507736206054688;18.58709170768254;18.636077995739562;18.69793893518137
160;2010-08-23;18.545928955078125;18.55964987261293;18.591003475408844;18.64726894181362
161;2010-08-24;18.362607955932617;18.428288594826054;18.47680571567073;18.552381946519954
162;2010-08-25;18.40844345092773;18.41505849889384;18.442624583299228;18.504402447989214
163;2010-08-26;18.194564819335938;18.268062712521903;18.318594701317583;18.401123238438124
164;2010-08-27;18.27859115600586;18.27508167484454;18.29859292866172;18.360279210960705
165;2010-08-30;18.057071685791016;18.12974168214219;18.177832307226367;18.259210035904143
166;2010-08-31;17.927227020263672;17.994731907556513;18.05252966374502;18.148549030690653
167;2010-09-01;18.255672454833984;18.168692272408162;18.154101059289502;18.18425683873843
168;2010-09-02;18.28622436523437;18.24704700095897;18.22016271226194;18.218246014237078
169;2010-09-03;18.553565979003903;18.451392986322258;18.386864345632922;18.330019335826023
170;2010-09-07;18.3015079498291;18.351469628660155;18.344186147731012;18.320515540493716
171;2010-09-08;18.27859115600586;18.302883980223957;18.311388651868434;18.30654074566443
172;2010-09-09;18.33969116210937;18.3274221014809;18.3255399069889;18.31759088447941
173;2010-09-10;18.217477798461918;18.254125899468246;18.27150885272541;18.284219855806914
174;2010-09-13;19.179912567138672;18.87131701124853;18.72571070993204;18.5827840929175
175;2010-09-14;19.118806838989254;19.036310229742348;18.922258774460648;18.761458341608083
176;2010-09-15;19.18755149841309;19.13713774218951;19.05490513643687;18.90348939387642
177;2010-09-16;19.347959518432617;19.277685593018248;19.201432327434745;19.05164610206182
178;2010-09-17;19.263940811157227;19.2685224051109;19.232686569295986;19.122411005093625
179;2010-09-20;19.424346923828125;19.37240541758905;19.328516746562055;19.22305631133846
180;2010-09-21;19.21046257019043;19.264443519323304;19.269489658376244;19.21885839762245
181;2010-09-22;18.798002243041992;18.953482668469096;19.03374595070912;19.0785730127623
182;2010-09-23;18.66050148010254;18.758161876224726;18.84712371540583;18.939215835209048
183;2010-09-24;18.927846908569336;18.871285231121135;18.887485311987582;18.935426192995813
184;2010-09-27;18.88965606689453;18.883532454970066;18.888570689441057;18.920169484295386
185;2010-09-28;18.851465225219727;18.862154301803173;18.87001795733039;18.8972680646035
186;2010-09-29;18.71397399902344;18.763367433283353;18.791995978176914;18.836170042743483
187;2010-09-30;18.706336975097656;18.725347127826222;18.749166476637285;18.79289235352821
188;2010-10-01;18.6223087310791;18.656654863328143;18.685737603858193;18.736031146045175
189;2010-10-04;18.263303756713867;18.39442079225196;18.47452068028603;18.578455349601406
190;2010-10-05;18.599395751953125;18.53107076538607;18.53695821611958;18.585435483718648
191;2010-10-06;18.66050148010254;18.617357908530384;18.59872984811106;18.61045748251328
192;2010-10-07;18.73688697814941;18.69704395494307;18.667808413130235;18.652600647725325
193;2010-10-08;18.76744079589844;18.74397518224665;18.717624604514338;18.690880697116366
194;2010-10-11;18.78271484375;18.76980162324888;18.75016972413217;18.72149207932758
195;2010-10-12;18.96603202819824;18.90062189321512;18.858100876165203;18.8030053956178
196;2010-10-13;19.35559463500977;19.203937054411554;19.106847755587488;18.98720180874846
197;2010-10-14;19.27156639099121;19.249023278797992;19.18920707328935;19.08199000282938
198;2010-10-15;19.508363723754883;19.42191690876925;19.348785398522118;19.224114576471216
199;2010-10-18;19.72223281860352;19.62212751532543;19.53550910856282;19.39015399051532
200;2010-10-19;19.172273635864254;19.32222492901798;19.35389137221354;19.317527205631635
201;2010-10-20;19.33267974853516;19.3291948086961;19.343285560374348;19.32257805326614
202;2010-10-21;19.416704177856445;19.38753438813633;19.379994869115396;19.35395342812958
203;2010-10-22;19.38614654541016;19.386609159652217;19.383070707262778;19.364684467223107
204;2010-10-25;19.24102020263672;19.28954985497522;19.312045454949747;19.32346304569431
205;2010-10-26;19.78333854675293;19.61874231616036;19.547692000851338;19.47675487938052
206;2010-10-27;19.897920608520508;19.80486117773379;19.722806304685925;19.617143455760516
207;2010-10-28;20.07360076904297;19.984020905273244;19.898203536864447;19.769295893521335
208;2010-10-29;20.371492385864254;20.24233522566725;20.13484796136435;19.97002805763564
209;2010-11-01;20.58537483215332;20.471028296657963;20.360111396758835;20.175143649141535
210;2010-11-02;20.921459197998047;20.77131556421802;20.640785297378443;20.423915498760373
211;2010-11-03;20.646467208862305;20.68808332731421;20.643626253120374;20.498099402127686
212;2010-11-04;20.730493545532227;20.71635680612622;20.6870598993263;20.575564116595867
213;2010-11-05;20.508983612060547;20.57810801008244;20.598021755693424;20.553370615084095
214;2010-11-08;20.47843170166016;20.51165713780092;20.53822672867679;20.528390977276118
215;2010-11-09;20.58537483215332;20.560802267369187;20.561800780415055;20.54738559556852
216;2010-11-10;20.577730178833008;20.5720875416784;20.56976547962403;20.557500456656683
217;2010-11-11;20.379133224487305;20.44345133021767;20.474449352055668;20.498044712600226
218;2010-11-12;20.065963745117188;20.19179294015068;20.27020654858643;20.354017723439213
219;2010-11-15;20.012495040893555;20.072261007312598;20.141350794739992;20.24017682925733
220;2010-11-16;19.835731506347656;19.91457467333597;19.988541150543824;20.105361721620774
221;2010-11-17;19.651281356811523;19.739045795653006;19.819911253677674;19.95400160001769
222;2010-11-18;19.85878562927246;19.818872351399307;19.839348441475067;19.922262943102616
223;2010-11-19;19.74350929260254;19.76863031220146;19.791428867038803;19.862678392935926
224;2010-11-22;19.774248123168945;19.772375519513115;19.782838495103874;19.833201636346935
225;2010-11-23;19.30544853210449;19.4610908612407;19.544143513604183;19.657283934932785
226;2010-11-24;19.49758529663086;19.48542048483414;19.52086440511752;19.60405105549881
227;2010-11-26;19.40535926818848;19.4320463404037;19.463111836653;19.5378204597287
228;2010-11-29;19.45146751403809;19.444993789493296;19.457289675345542;19.509036144498495
229;2010-11-30;19.41304397583008;19.42369391371782;19.435166825587814;19.477038754942356
230;2010-12-01;20.012495040893555;19.816227998501645;19.723830933240684;19.655524183592757
231;2010-12-02;20.665742874145508;20.382571248930887;20.194786903693096;19.992263747110343
232;2010-12-03;20.765655517578125;20.63796076136238;20.480221210635612;20.250061003932938
233;2010-12-06;20.627307891845703;20.63085884835126;20.553764551240658;20.37580996657053
234;2010-12-07;20.650367736816406;20.64386477399469;20.602066144028534;20.467329223319155
235;2010-12-08;20.927040100097656;20.832648324730002;20.764553122063095;20.620566182245323
236;2010-12-09;20.811767578125;20.818727826993335;20.788160350094046;20.684299980871884
237;2010-12-10;21.011579513549805;20.94729561803098;20.899869931821925;20.793393158431194
238;2010-12-13;20.942407608032227;20.944036944698478;20.921138769927076;20.84306464163154
239;2010-12-14;21.22676467895508;21.132522100869547;21.07395172444108;20.97096465407272
240;2010-12-15;21.40353202819824;21.313195385755343;21.238741876319658;21.115153778781227
241;2010-12-16;21.51111602783203;21.445142480473137;21.374928952075845;21.247141195131498
242;2010-12-17;21.441951751708984;21.443015327963703;21.408440351892416;21.312078047323993
243;2010-12-20;21.372791290283203;21.39619930284337;21.39061582108781;21.332315794977063
244;2010-12-21;21.572599411010746;21.513799374954957;21.481607616049278;21.412410333654957
245;2010-12-22;21.66483497619629;21.61448977578251;21.57322129612278;21.496551881168735
246;2010-12-23;21.74936866760254;21.704409036995862;21.66129498186266;21.580824143313336
247;2010-12-27;21.572599411010746;21.616535953005787;21.616947196436705;21.57808256587914
248;2010-12-28;21.5264892578125;21.55650482287693;21.571718227124602;21.560884796523595
249;2010-12-29;21.49574851989746;21.516000620890615;21.533733373511033;21.539172704314886
250;2010-12-30;21.40353202819824;21.4410215590957;21.468632700854634;21.493959145609338
251;2010-12-31;21.44964027404785;21.4467673690638;21.459136487451243;21.479186188422176
252;2011-01-03;21.50343894958496;21.484548422744574;21.481287718518104;21.487270442143107
253;2011-01-04;21.58797836303711;21.553501716272933;21.534633040777607;21.520839749107775
254;2011-01-05;21.518808364868164;21.53037281533642;21.526720702822885;21.520162621027907
255;2011-01-06;22.149003982543945;21.94279359347477;21.837862342683415;21.72977640819992
256;2011-01-07;21.97992515563965;21.967547968251356;21.908893749161532;21.813159324013164
257;2011-01-10;21.68788719177246;21.78110745059876;21.798390470466998;21.771401946599596
258;2011-01-11;21.603349685668945;21.662602273978884;21.70087007806797;21.71538452628938
259;2011-01-12;21.941505432128903;21.84853771274556;21.821187755098435;21.790758161569222
260;2011-01-13;21.66483497619629;21.726069221712713;21.743011365647362;21.748783766444912
261;2011-01-14;21.74936866760254;21.741602185639266;21.74619001662495;21.748978733497456
262;2011-01-18;22.02603912353516;21.931226810903198;21.886114570080053;21.84133219684336
263;2011-01-19;21.88000869750977;21.897081401974244;21.88306163379491;21.854224363732165
264;2011-01-20;21.78779411315918;21.82422320943087;21.835427873477045;21.832080946874505
265;2011-01-21;21.534183502197266;21.630863404608466;21.684805687837155;21.73278179864876
266;2011-01-24;21.810848236083984;21.75085329225881;21.74782696196057;21.758803944460503
267;2011-01-25;21.864646911621094;21.826715705167;21.80623693679083;21.794084933514036
268;2011-01-26;22.118261337280277;22.021079459909185;21.962249137035556;21.902143734769453
269;2011-01-27;22.18742561340332;22.131976895571942;22.07483737521944;21.997237694314077
270;2011-01-28;21.32667732238769;21.595110513449107;21.700757348803563;21.77371757033862
271;2011-01-31;21.311302185058597;21.405904961188767;21.50602976693108;21.619579108578613
272;2011-02-01;21.51111602783203;21.47604567228428;21.508572897381555;21.583424748329755
273;2011-02-02;21.472692489624023;21.473810217177444;21.49063269350279;21.546513995427844
274;2011-02-03;21.24982452392578;21.324486421676337;21.370228608714285;21.44761750492716
275;2011-02-04;21.3420467376709;21.336193299006045;21.356137673192592;21.412427249175074
276;2011-02-07;21.67251205444336;21.56040580263092;21.514324863817976;21.499122184264504
277;2011-02-08;21.73400115966797;21.67613604065562;21.624163011742972;21.57741517606566
278;2011-02-09;21.49574851989746;21.555877693483513;21.559955765820217;21.55019295734293
279;2011-02-10;21.13455009460449;21.274992627564163;21.347252930212353;21.411645336430116
280;2011-02-11;20.942407608032227;21.053269281209538;21.144830269122288;21.25523276029749
281;2011-02-14;20.927040100097656;20.969116493801614;21.035935184609972;21.145835206897544
282;2011-02-15;20.84200096130371;20.88437280546968;20.93896807295684;21.044557125032934
283;2011-02-16;20.88838768005371;20.8870493885257;20.913677876505275;20.992500643373194
284;2011-02-17;21.035274505615234;20.985866133252056;20.974476191060255;21.006758597453874
285;2011-02-18;20.9193115234375;20.941496393375687;20.946893857248877;20.977609572781752
286;2011-02-22;20.555971145629883;20.68447956154515;20.751432501439382;20.837063430397798
287;2011-02-23;20.555971145629883;20.598807284268304;20.653701823534632;20.743366002141826
288;2011-02-24;20.69512176513672;20.663016938180583;20.674411794335676;20.727284589806793
289;2011-02-25;20.52505111694336;20.571039724022434;20.599731455639517;20.65987343218565
290;2011-02-28;20.548234939575195;20.55583653439094;20.573983197607355;20.6226606013155
291;2011-03-01;20.22354888916016;20.33431143757042;20.39876604338376;20.489623363930388
292;2011-03-02;20.161705017089844;20.219240490583367;20.2802355302368;20.380317248316874
293;2011-03-03;20.254472732543945;20.24272865189042;20.267354131390373;20.338369076392567
294;2011-03-04;20.061199188232425;20.121709009451756;20.1642766598114;20.24597911367252
295;2011-03-07;19.88339233398437;19.962831225806834;20.023834496897884;20.125116853776472
296;2011-03-08;20.030282974243164;20.00779905809772;20.027058735570524;20.093505560598704
297;2011-03-09;20.014816284179688;20.012477208819032;20.020937509875104;20.067275801792366
298;2011-03-10;19.64374351501465;19.766654746282775;19.832340512444876;19.926098372866463
299;2011-03-11;19.85247230529785;19.823866452292826;19.842406408871362;19.901556350343593
300;2011-03-14;19.860200881958008;19.84808940540295;19.851303645414685;19.887771194215066
301;2011-03-15;19.62828254699707;19.70155149979903;19.73979309620588;19.801274978475735
302;2011-03-16;19.1644344329834;19.343473455255275;19.45211376459464;19.588994796644958
303;2011-03-17;19.156709671020508;19.21896426576543;19.304411717807575;19.44489975477014
304;2011-03-18;19.17217063903809;19.187768514613868;19.238291178422834;19.353990049526125
305;2011-03-21;19.581899642944336;19.450522600167513;19.410095410683585;19.429959913998864
306;2011-03-22;19.55870819091797;19.522646327334485;19.484401800800775;19.472876006305235
307;2011-03-23;19.74424362182617;19.670377856995607;19.61432271131347;19.563331878145547
308;2011-03-24;19.95296859741211;19.858771683939942;19.78364565436279;19.693210784567736
309;2011-03-25;19.80609130859375;19.823651433709145;19.794868481478268;19.730837625909743
310;2011-03-28;19.64374351501465;19.70371282124615;19.71930599824646;19.70180625561138
311;2011-03-29;19.705589294433597;19.704963803371115;19.712447646340028;19.703067268552118
312;2011-03-30;19.79835319519043;19.767223397917327;19.755400420765227;19.734829244098222
313;2011-03-31;19.62828254699707;19.67459616397049;19.69184148388115;19.69931367839784
314;2011-04-01;19.69785690307617;19.690103323374274;19.69484919347866;19.698828086623948
315;2011-04-04;19.75197410583496;19.7313505116814;19.72341164965681;19.716543426360953
316;2011-04-05;19.929780960083008;19.86363747728247;19.82659630486991;19.787622604268307
317;2011-04-06;20.21581268310547;20.098420947831137;20.02120449398769;19.93035263054736
318;2011-04-07;20.254472732543945;20.20245547097301;20.137838613265817;20.038392664546222
319;2011-04-08;20.153972625732425;20.170133574145954;20.14590561949912;20.076919318274957
320;2011-04-11;20.084396362304688;20.112975432918443;20.115150990901903;20.07941166628487
321;2011-04-12;19.821556091308597;19.918695871845213;19.96835354110525;19.993459807959447
322;2011-04-13;19.813817977905277;19.848777275885254;19.891085759505266;19.93357919794139
323;2011-04-14;19.65147018432617;19.717239214845865;19.771277971915715;19.839542860069653
324;2011-04-15;19.612823486328125;19.647628729167373;19.69205072912192;19.763969735489145
325;2011-04-18;19.388628005981445;19.474961580376753;19.54033936755168;19.638855825653245
326;2011-04-19;19.4427433013916;19.453482727719987;19.49154133447164;19.5734849842327
327;2011-04-20;19.914316177368164;19.76070502748544;19.702928755919903;19.687095381944523
328;2011-04-21;19.728784561157227;19.739424716599963;19.715856658538563;19.700991775015424
329;2011-04-25;19.79835319519043;19.778710368993607;19.757104926864496;19.733445581740426
330;2011-04-26;20.246736526489254;20.09072780732404;20.001920726676875;19.904542563323368
331;2011-04-27;20.39362525939941;20.292659442040954;20.197772993038143;20.06757012868205
332;2011-04-28;20.648738861083984;20.530045721402974;20.423255927061064;20.261293039482695
333;2011-04-29;20.038013458251957;20.202024212635628;20.23063469265651;20.186866512405786
334;2011-05-02;19.83701515197754;19.95868483886357;20.033824922317024;20.070249392263037
335;2011-05-03;19.95296859741211;19.954874011229265;19.993396759864567;20.031155793979394
336;2011-05-04;20.146238327026367;20.082450221760666;20.069817543445467;20.069516638328388
337;2011-05-05;19.9375057220459;19.985820555284157;20.003661632745683;20.02551299956756
338;2011-05-06;19.99935913085937;19.9948462723343;20.001510381802525;20.0167950433315
339;2011-05-09;19.96843719482422;19.97724022066091;19.984973788313372;20.00067576049574
