;date;open;high;low;volume;close;dividends
59;2010-03-30;22.411235243833964;22.585201384200808;22.312907810288202;34954800;22.517127990722656;0.0
60;2010-03-31;22.418794289408716;22.47930379918154;22.06330109982594;63760000;22.15406608581543;0.0
61;2010-04-01;22.19944716396666;22.34315778618527;21.647297724206286;74768100;22.055736541748047;0.0
62;2010-04-05;22.033053769953266;22.2599655974935;21.957417936767566;34331200;22.138946533203125;0.0
63;2010-04-06;22.04816922597356;22.373408320992592;21.919586361493018;47366800;22.1767520904541;0.0
64;2010-04-07;22.055740796590914;22.35828839436883;22.040613056036833;58318800;22.199451446533203;0.0
65;2010-04-08;22.17675506699133;22.675958856645316;22.161627329690194;63713800;22.630577087402344;0.0
66;2010-04-09;22.653273716805312;23.001203095923504;22.615454365165885;54752500;22.948257446289062;0.0
67;2010-04-12;22.880186516303176;23.06171509570991;22.84993103173827;37068800;22.93313217163086;0.0
68;2010-04-13;22.804544237252163;23.069273898388744;22.789416498293367;41374600;23.031455993652344;0.0
69;2010-04-14;23.288621556247328;23.447458485770632;23.190292696642885;68941200;23.311311721801758;0.0
70;2010-04-15;23.311313188437378;23.4096420542282;23.22811206240832;52745400;23.349132537841797;0.0
71;2010-04-16;23.288627639028523;23.43233686727739;23.144916968118704;88703100;23.19786262512207;0.0
72;2010-04-19;23.27349249686007;23.636549551736216;23.265928627884254;64970300;23.477712631225586;0.0
73;2010-04-20;23.613864328450745;23.78026660558196;23.54579093192632;52199500;23.719757080078125;0.0
74;2010-04-21;23.69706153869629;23.82564443940905;23.621424283689844;55343100;23.69706153869629;0.0
75;2010-04-22;23.47771108658542;23.848331986053577;23.371818370551374;84847600;23.74243927001953;0.0
76;2010-04-23;23.53821862402579;23.886147888973582;23.182724048571863;126766600;23.417198181152344;0.0
77;2010-04-26;23.447463306070897;23.65924736496752;23.341571997953025;63649300;23.530664443969727;0.0
78;2010-04-27;23.40963878672848;23.63654908084036;23.258364295546915;68730900;23.334001541137695;0.0
79;2010-04-28;23.38694504794506;23.44745455036863;23.160034774521755;64557900;23.37938117980957;0.0
80;2010-04-29;23.394506915405792;23.77269163387621;23.197850688681946;52665200;23.447452545166016;0.0
81;2010-04-30;23.500402307784082;23.50796617660292;23.084399621371105;63214800;23.09952735900879;0.0
82;2010-05-03;23.197855459297863;23.492839138716622;23.12978208056115;43989500;23.34156608581543;0.0
83;2010-05-04;23.084400483810718;23.107090648454484;22.50199554694537;82085600;22.78941535949707;0.0
84;2010-05-05;22.51712339361036;22.75916143537987;22.45661388316798;66833800;22.577632904052734;0.0
85;2010-05-06;22.380970057493382;22.600316427391352;21.11026926895586;128613000;21.919584274291992;0.0
86;2010-05-07;21.881773876472895;21.896901615484097;20.664018296622682;173718100;21.337186813354492;0.0
87;2010-05-10;21.942283183052442;22.297776390501546;21.71537142800487;86653300;21.88933753967285;0.0
88;2010-05-11;21.692684815518717;22.426362958892767;21.60948368077394;63789400;21.843957901000977;0.0
89;2010-05-12;21.919590146535747;22.373412184400646;21.874208375547404;47146800;22.267520904541016;0.0
90;2010-05-13;22.13137873283754;22.486871990754693;22.070869211433326;45188800;22.11625099182129;0.0
91;2010-05-14;22.08599506058749;22.093557487787038;21.662427004379587;63334000;21.88177490234375;0.0
92;2010-05-17;22.02548430416928;22.10868398262553;21.518716593355126;46053300;21.88933753967285;0.0
93;2010-05-18;21.93492374914472;22.033694847030972;21.57782500863766;52690600;21.729782104492188;0.13
94;2010-05-19;21.669002259404618;21.79816537224425;21.114361253928152;61746700;21.456262588500977;0.0
95;2010-05-20;21.00798961873702;21.15234872550395;20.544523195701686;87991100;20.597707748413086;0.0
96;2010-05-21;20.233005891694233;20.597702567005534;20.08864827041123;117596300;20.392560958862305;0.0
97;2010-05-24;20.400171482902145;20.407769485924838;19.951899448759534;73711700;19.959497451782227;0.0
98;2010-05-25;19.488418866384812;20.005071146058196;19.283277264308033;98373600;19.807527542114258;0.0
99;2010-05-26;19.92909317962197;20.217811320185792;18.660256438818873;176684100;19.002159118652344;0.0
100;2010-05-27;19.549203318005873;20.027867103091783;19.549203318005873;136433600;19.754344940185547;0.0
101;2010-05-28;19.632784198887038;19.845523866998104;19.496023087184955;67496900;19.602392196655273;0.0
102;2010-06-01;19.397253661864784;19.989883265117427;19.389655660647374;76152400;19.670774459838867;0.0
103;2010-06-02;19.799934744376543;20.119043503918974;19.549206536819657;65718800;20.10384750366211;0.0
104;2010-06-03;20.172230746920423;20.460948993638738;20.065861629271854;67837000;20.407764434814453;0.0
105;2010-06-04;19.830327442638215;20.18742476621725;19.4656321186634;89832200;19.59479522705078;0.0
106;2010-06-07;19.61757699651783;19.625174992737463;19.176903359966285;80456200;19.214893341064453;0.0
107;2010-06-08;19.18450551589108;19.19210351375816;18.728635788055723;87355000;19.078136444091797;0.0
108;2010-06-09;19.161721636318422;19.389657345131138;18.804624243100385;87794000;18.83501625061035;0.0
109;2010-06-10;19.093335151854845;19.108531150900816;18.82741241440148;78930900;18.994564056396484;0.0
110;2010-06-11;19.024955012148702;19.54160590887341;18.819813383778072;68057700;19.49601936340332;0.0
111;2010-06-14;19.647980541141482;19.72395764969919;19.351664310918697;50972400;19.37445831298828;0.0
112;2010-06-15;19.564399352018125;20.248203311380852;19.556801353126637;81641500;20.195018768310547;0.0
113;2010-06-16;20.111447507395837;20.19502406796457;19.92909983365809;48698000;19.997480392456055;0.0
114;2010-06-17;20.179830557002028;20.26340712788667;19.784744606389797;47995500;20.035472869873047;0.0
115;2010-06-18;20.03546520650662;20.157030290839202;19.883508126505834;52075600;20.08864974975586;0.0
116;2010-06-21;20.346975688831275;20.430550777644463;19.670768284473066;54625300;19.71635627746582;0.0
117;2010-06-22;19.875908343768057;20.096245945077353;19.57199566021212;55985400;19.579593658447266;0.0
118;2010-06-23;19.58719361660168;19.58719361660168;19.161714367879394;61466200;19.23009490966797;0.0
119;2010-06-24;19.34406333943247;19.54160697951942;18.94137950890581;85243400;18.994564056396484;0.0
120;2010-06-25;19.03255420217449;19.078142203138444;18.4703152328189;156256700;18.637468338012695;0.0
121;2010-06-28;18.622267274740608;18.69824580652009;18.325952594887575;73784800;18.47031021118164;0.0
122;2010-06-29;18.33354481016395;18.386730784256564;17.558568026876642;119882100;17.71052360534668;0.0
123;2010-06-30;17.702929683074473;17.991647812199435;17.43700699726194;81050500;17.482593536376953;0.0
124;2010-07-01;17.543380695401957;17.718130349042294;17.269858490281198;92239400;17.59656524658203;0.0
125;2010-07-02;17.748521998905037;17.839695099365407;17.512988349513428;62485100;17.68014144897461;0.0
126;2010-07-06;18.00684555914522;18.30316026595915;17.915671022880115;73592000;18.098018646240234;0.0
127;2010-07-07;18.098023616741667;18.47791496536906;17.938469945919998;79965300;18.462718963623047;0.0
128;2010-07-08;18.690654281474888;18.70585028292754;18.211990379909604;50758100;18.546295166015625;0.0
129;2010-07-09;18.485508878751187;18.546291423124593;18.348747791618475;53806100;18.439922332763672;0.0
130;2010-07-12;18.56149134295432;18.9109906846468;18.553893342156158;49854200;18.86540412902832;0.0
131;2010-07-13;19.100932197141454;19.222497285095677;18.918584565210125;61928700;19.093334197998047;0.0
132;2010-07-14;19.374455414114692;19.458031960027704;19.085738676951028;72808100;19.328868865966797;0.0
133;2010-07-15;19.37445537570618;19.442835922377586;18.97936809475367;56934700;19.38205337524414;0.0
134;2010-07-16;19.382047824206197;19.480818891571076;18.903384134596124;65064800;18.910982131958008;0.0
135;2010-07-19;18.964173680971907;19.22249989017617;18.92618512927672;38181800;19.169315338134766;0.0
136;2010-07-20;18.88819801325562;19.359262466430664;18.76663289958655;45530700;19.359262466430664;0.0
137;2010-07-21;19.450436371827294;19.48842492513177;18.979370485331536;73297300;19.08574104309082;0.0
138;2010-07-22;19.382050023017605;19.74674524274234;19.35165803012222;73016400;19.63277816772461;0.0
139;2010-07-23;19.632785076300916;19.769546194115026;19.184513167541553;108520100;19.6099910736084;0.0
140;2010-07-26;19.64797843086189;19.90630462989;19.602390431619074;67249900;19.830326080322266;0.0
141;2010-07-27;19.86070999592939;19.93668852011555;19.72394894222827;60672100;19.875905990600586;0.0
142;2010-07-28;19.807529365111133;19.898703901926545;19.625181740650408;69704800;19.71635627746582;0.0
143;2010-07-29;19.853120586274613;20.065860256184724;19.450436697491416;69446200;19.777143478393555;0.0
144;2010-07-30;19.56440451739386;19.632785076300916;19.260491727346114;83534800;19.6099910736084;0.0
145;2010-08-02;19.746751141956413;20.043065915358632;19.56440347761886;55044600;20.005077362060547;0.0
146;2010-08-03;19.906297979942973;20.020265041637305;19.731546939563867;56877700;19.875905990600586;0.0
147;2010-08-04;19.868312588735392;19.93669313140213;19.328867695664623;78531900;19.549203872680664;0.0
148;2010-08-05;19.366851704056078;19.435232230700375;19.154112126810507;64922100;19.275678634643555;0.0
149;2010-08-06;19.131326314737407;19.420043068345144;19.009761213305694;55982100;19.412445068359375;0.0
150;2010-08-09;19.412440803436034;19.54920187479281;19.275681181249258;57096500;19.45802879333496;0.0
151;2010-08-10;19.245299913883226;19.252897916434275;18.90339704494003;87257700;19.04775619506836;0.0
152;2010-08-11;18.751432050676772;18.91858367646898;18.660257514409146;76746900;18.888193130493164;0.0
153;2010-08-12;18.55389019016733;18.751433829848764;18.508303642293225;70240500;18.607074737548828;0.0
154;2010-08-13;18.500709639837044;18.743839879920515;18.4171330763694;45263500;18.538698196411133;0.0
155;2010-08-16;18.50830072182592;18.698246332028006;18.462712731975017;40909700;18.614669799804688;0.0
156;2010-08-17;18.874380111694336;19.065339043412333;18.790359172431117;52912600;18.874380111694336;0.13
157;2010-08-18;18.851464200813545;19.057700177345023;18.645228224282064;46818900;18.95840072631836;0.0
158;2010-08-19;18.80563295870135;18.89729241408467;18.492459024922795;54064600;18.668142318725586;0.0
159;2010-08-20;18.56884299567205;18.637588316104175;18.484822070511168;49560100;18.507736206054688;0.0
160;2010-08-23;18.668142534938543;18.82090878131367;18.515374831662626;51643000;18.545928955078125;0.0
161;2010-08-24;18.400799151992246;18.59939657668395;18.33205383356432;66522500;18.362607955932617;0.0
162;2010-08-25;18.332059577972608;18.500102932952924;18.232761562961784;47404800;18.408443450927734;0.0
163;2010-08-26;18.400800793012248;18.47718464884431;18.171650682416928;49105300;18.194564819335938;0.0
164;2010-08-27;18.240398491386873;18.347336495418848;17.957780057712316;60939400;18.27859115600586;0.0
165;2010-08-30;18.13345553111362;18.194562315991565;18.02651902180238;45453100;18.057071685791016;0.0
166;2010-08-31;18.026526497432915;18.12582451770088;17.812651933215626;66074600;17.927227020263672;0.0
167;2010-09-01;18.07999059814589;18.293865112962447;17.980692600813775;65235900;18.255672454833984;0.0
168;2010-09-02;18.24039318103449;18.293862895934357;18.11054107293635;48837100;18.286224365234375;0.0
169;2010-09-03;18.515373327836553;18.67577954893809;18.484820663803344;64189100;18.553565979003906;0.0
170;2010-09-07;18.408445969356773;18.56121227926553;18.27095527060791;51928700;18.3015079498291;0.0
171;2010-09-08;18.385527703136646;18.48482717424482;18.133461944256087;65512400;18.27859115600586;0.0
172;2010-09-09;18.47718178995361;18.492457393235803;18.324414101926536;46028900;18.339691162109375;0.0
173;2010-09-10;18.316775776961077;18.354968427845883;18.171648074300812;58284300;18.217477798461914;0.0
174;2010-09-13;18.48482228098876;19.317403209568468;18.400799897970373;114680400;19.179912567138672;0.0
175;2010-09-14;19.12644537031537;19.36323401382126;19.011868857324597;87160400;19.118806838989258;0.0
176;2010-09-15;19.172274436290824;19.263933895222742;19.034783790992112;56201900;19.187551498413086;0.0
177;2010-09-16;19.141723515965015;19.37851364779126;19.134084983625357;44548300;19.347959518432617;0.0
178;2010-09-17;19.40143150581638;19.500730988359702;19.157004251711818;70341600;19.263940811157227;0.0
179;2010-09-20;19.309771831661063;19.49309227050863;19.17991967203137;49838700;19.424346923828125;0.0
180;2010-09-21;19.41669850523918;19.41669850523918;19.156994318192737;52675700;19.21046257019043;0.0
181;2010-09-22;19.011875365786157;19.07298218041326;18.607043265219627;94299400;18.798002243041992;0.0
182;2010-09-23;18.721608261767567;18.782715043432592;18.607033228258214;46201800;18.66050148010254;0.0
183;2010-09-24;18.82090893265597;18.943122513499127;18.775079204064987;51948800;18.927846908569336;0.0
184;2010-09-27;18.9813169897743;19.088253519049907;18.782719537618924;43603300;18.88965606689453;0.0
185;2010-09-28;18.943124692947315;19.019508553987624;18.599399503617395;56041200;18.851465225219727;0.0
186;2010-09-29;18.813271995532865;18.836187590220085;18.637590140300297;44318900;18.713973999023438;0.0
187;2010-09-30;18.797997904333016;18.966041241546627;18.607038970585307;61262700;18.706336975097656;0.0
188;2010-10-01;18.920205564885734;18.958396756883733;18.56120194974195;62672300;18.6223087310791;0.0
189;2010-10-04;18.301494942822952;18.324410528628622;18.164005798690027;98143400;18.263303756713867;0.0
190;2010-10-05;18.377882745307485;18.675779597586125;18.26330770530832;78152900;18.599395751953125;0.0
191;2010-10-06;18.576479108975402;18.744523851229676;18.43134995618324;50489700;18.66050148010254;0.0
192;2010-10-07;18.805632295713696;18.904930278361704;18.545928086448793;50096100;18.736886978149414;0.0
193;2010-10-08;18.805633450724727;18.828547586719687;18.61467454729572;41327800;18.767440795898438;0.0
194;2010-10-11;18.897289876041285;18.897289876041285;18.713969532995115;27587800;18.78271484375;0.0
195;2010-10-12;18.82854142958612;19.042415855971683;18.66049817400482;50141500;18.966032028198242;0.0
196;2010-10-13;19.11116747088002;19.50836234104127;19.0118680248893;75336500;19.355594635009766;0.0
197;2010-10-14;19.317397563005017;19.35558874944948;19.095884602306086;51949100;19.27156639099121;0.0
198;2010-10-15;19.370873069961632;19.516000798387022;19.271573616932766;68954800;19.508363723754883;0.0
199;2010-10-18;19.546550999325014;19.821532251691803;19.439614493138208;48330500;19.722232818603516;0.0
200;2010-10-19;19.30212574468062;19.378509595202143;19.057698588532357;66150900;19.172273635864258;0.0
201;2010-10-20;19.29448854908202;19.401425073071504;19.172274962550926;56283600;19.332679748535156;0.0
202;2010-10-21;19.401427113708003;19.50836510584607;19.13408431871438;50032400;19.416704177856445;0.0
203;2010-10-22;19.493084518218613;19.508361579605644;19.30212562158301;25837900;19.386146545410156;0.0
204;2010-10-25;19.279211401922232;19.363233788631405;19.22574314016217;50912400;19.24102020263672;0.0
205;2010-10-26;19.187547807596165;19.83680679699515;19.14171663004522;69304200;19.78333854675293;0.0
206;2010-10-27;19.69932459655379;19.943751802267656;19.569472461405663;64805500;19.897920608520508;0.0
207;2010-10-28;20.02013105144417;20.149983166096725;19.798619477566774;80730300;20.07360076904297;0.0
208;2010-10-29;20.73813306797574;20.776325716258537;20.22636323619075;114193200;20.371492385864258;0.0
209;2010-11-01;20.531905103812495;20.79160938529199;20.39441588735376;61912100;20.58537483215332;0.0
210;2010-11-02;20.669393477187263;20.94437479330847;20.638840807007668;54402100;20.921459197998047;0.0
211;2010-11-03;20.974915140607557;20.99783072245495;20.59299751788506;110255300;20.646467208862305;0.0
212;2010-11-04;20.936729465680973;20.952006524262472;20.631195578553477;93599300;20.730493545532227;0.0
213;2010-11-05;20.753410740692676;20.768687800457336;20.264556483428414;110953700;20.508983612060547;0.0
214;2010-11-08;20.379133716279224;22.051934061548526;20.302749866116557;71670800;20.478431701660156;0.0
215;2010-11-09;20.4784368323728;20.70758844027295;20.402052963072748;58538600;20.58537483215332;0.0
216;2010-11-10;20.63119843436895;20.684666689904894;20.47843074120852;52277300;20.577730178833008;0.0
217;2010-11-11;20.379133224487305;20.409685889674613;20.073599288110582;62073100;20.379133224487305;0.0
218;2010-11-12;20.21873000759985;20.256922665896223;19.936111620711408;64962200;20.065963745117188;0.0
219;2010-11-15;20.11179303648148;20.241645158035478;19.989579446418997;51794600;20.012495040893555;0.0
220;2010-11-16;20.01249427637631;20.01249427637631;19.712766993368447;65339200;19.835731506347656;0.16
221;2010-11-17;19.904895804440425;19.912581268411284;19.635910428869803;58299700;19.651281356811523;0.0
222;2010-11-18;19.7588760577542;20.043232377630268;19.682024345327786;59514000;19.85878562927246;0.0
223;2010-11-19;19.82804648099354;19.851102877383443;19.674341569285485;52423200;19.74350929260254;0.0
224;2010-11-22;19.712765870182455;19.781933588023826;19.55137550578761;53350500;19.774248123168945;0.0
225;2010-11-23;19.65128569197218;19.674342088971105;19.282392135105567;69742500;19.305448532104492;0.0
226;2010-11-24;19.3669352817184;19.566751571958132;19.336193411925805;56825900;19.49758529663086;0.0
227;2010-11-26;19.374617401381958;19.528323803708766;19.34387700042833;21356500;19.405359268188477;0.0
228;2010-11-29;19.35924485996744;19.536006168480057;19.159427155010835;56603600;19.451467514038086;0.0
229;2010-11-30;19.251652113112147;19.57443437269518;19.213226246959362;75282100;19.413043975830078;0.0
230;2010-12-01;19.651285487597164;20.173885420649466;19.643600022010787;74123500;20.012495040893555;0.0
231;2010-12-02;20.166199352771894;20.734910596504445;20.135458957197166;91759200;20.665742874145508;0.0
232;2010-12-03;20.60426365300998;20.796395917682197;20.581208719395136;52622000;20.765655517578125;0.0
233;2010-12-06;20.69647558361878;20.734901427558494;20.565825662030967;36264200;20.627307891845703;0.0
234;2010-12-07;20.811758067419717;20.85018391779606;20.634996810324978;57860500;20.650367736816406;0.0
235;2010-12-08;20.61962885523065;20.934725564450886;20.59657246217096;41666800;20.927040100097656;0.0
236;2010-12-09;20.965473981576643;21.011585316270974;20.757970776672796;47148300;20.811767578125;0.0
237;2010-12-10;20.896300475723876;21.057690835509675;20.83481822449322;37625800;21.011579513549805;0.0
238;2010-12-13;20.95777853422797;21.09611393828527;20.880925369101448;47943900;20.942407608032227;0.0
239;2010-12-14;20.988519711501848;21.326672771287015;20.95009386041701;64070500;21.226764678955078;0.0
240;2010-12-15;21.157602993247814;21.511125614525884;21.157602993247814;69634200;21.403532028198242;0.0
241;2010-12-16;21.334354795968817;21.51111602783203;21.257501640334198;57680200;21.51111602783203;0.0
242;2010-12-17;21.45732267845609;21.58797262410199;21.32667273281019;87456500;21.441951751708984;0.0
243;2010-12-20;21.480386348123883;21.51112674618354;21.272883164273377;52811000;21.372791290283203;0.0
244;2010-12-21;21.40352363226861;21.62639618307178;21.33435593508953;38153000;21.572599411010742;0.0
245;2010-12-22;21.526499508533316;21.82622537790117;21.50344310863853;42252300;21.66483497619629;0.0
246;2010-12-23;21.495754173098785;21.764739598385223;21.48806870770744;24902500;21.74936866760254;0.0
247;2010-12-27;21.61102672380584;21.672508958425897;21.426578554093567;21652800;21.572599411010742;0.0
248;2010-12-28;21.49574740592511;21.6494537336577;21.488061942953262;23042200;21.5264892578125;0.0
249;2010-12-29;21.472693595639324;21.611029004597164;21.42658081541854;19502500;21.49574851989746;0.0
250;2010-12-30;21.45732882136206;21.518811080099667;21.34973523503442;20786100;21.403532028198242;0.0
251;2010-12-31;21.365101630734834;21.45732573851744;21.23445166645675;24752000;21.44964027404785;0.0
252;2011-01-03;21.557235739748233;21.65714532078225;21.457327624566812;53443800;21.50343894958496;0.0
253;2011-01-04;21.4726993134926;21.64946062051769;21.40353159059537;54405600;21.58797836303711;0.0
254;2011-01-05;21.441955184680282;21.5264938294722;21.342047076532772;58998700;21.518808364868164;0.0
255;2011-01-06;21.54955234298933;22.172060378623982;21.411216898214377;88026300;22.149003982543945;0.0
256;2011-01-07;22.010665547050188;22.08751872435518;21.710939767998386;73762000;21.97992515563965;0.0
257;2011-01-10;21.718629054445508;21.82622264209579;21.549553207301823;57573600;21.68788719177246;0.0
258;2011-01-11;21.672517409820603;21.710943271748114;21.557236892332725;50298900;21.603349685668945;0.0
259;2011-01-12;21.61103914723024;21.9722473000374;21.572611812344622;52631100;21.941505432128906;0.0
260;2011-01-13;21.772428577332878;21.818539911269575;21.526499508533316;67077600;21.66483497619629;0.0
261;2011-01-14;21.580292826550917;21.81085092488064;21.449642846603368;62688400;21.74936866760254;0.0
262;2011-01-18;21.64177465666838;22.087521379599735;21.626403726189086;53322700;22.026039123535156;0.0
263;2011-01-19;21.872323235613422;22.041400465628993;21.726303857138852;50005900;21.880008697509766;0.0
264;2011-01-20;21.90307315236957;21.94149901015553;21.618716820854928;58613600;21.78779411315918;0.0
265;2011-01-21;21.82622388495756;21.84928028327526;21.534183502197266;58080300;21.534183502197266;0.0
266;2011-01-24;21.53417884536608;21.94918366436917;21.511122452034396;52047800;21.810848236083984;0.0
267;2011-01-25;21.626401906793003;21.864646911621094;21.611032443459326;42436600;21.864646911621094;0.0
268;2011-01-26;21.910758191223252;22.27965169586741;21.903072726644936;74628800;22.118261337280273;0.0
269;2011-01-27;22.095201518611514;22.640856226418574;21.895383868106148;146938600;22.18742561340332;0.0
270;2011-01-28;22.210485278613426;22.233541673695907;21.09611923497318;141249400;21.326677322387695;0.0
271;2011-01-31;21.342044039099516;21.441952133027943;21.073058679650583;65029000;21.311302185058594;0.0
272;2011-02-01;21.365095178711453;21.56491279702066;21.219075795442897;62810700;21.51111602783203;0.0
273;2011-02-02;21.465007026649754;21.603342428482215;21.426579711778416;45824000;21.472692489624023;0.0
274;2011-02-03;21.49575354586209;21.49575354586209;21.16528733879305;60340100;21.24982452392578;0.0
275;2011-02-04;21.288249952149293;21.395843523192504;21.142229058696035;40412200;21.3420467376709;0.0
276;2011-02-07;21.365099371575663;21.780105613935667;21.357415373771047;68980900;21.67251205444336;0.0
277;2011-02-08;21.59566570187293;21.78011249031539;21.557238371456105;34904200;21.73400115966797;0.0
278;2011-02-09;21.66482578233582;21.718622560074483;21.449637205528933;52905100;21.49574851989746;0.0
279;2011-02-10;21.465017839711138;21.47270330655698;20.97315968840055;76672400;21.134550094604492;0.0
280;2011-02-11;21.334357430910508;21.372783280547665;20.804072203974926;83939700;20.942407608032227;0.0
281;2011-02-14;20.911669171391196;20.957781957510576;20.711852961616977;56766200;20.927040100097656;0.0
282;2011-02-15;20.903848079121612;21.128037983145713;20.83427154609292;44116500;20.84200096130371;0.16
283;2011-02-16;20.91157887625154;20.92704065672779;20.563697662635175;70817900;20.88838768005371;0.0
284;2011-02-17;20.849737525217602;21.15896730039717;20.803353648747404;57207300;21.035274505615234;0.0
