;date;open;high;low;volume;close;dividends;splits
72;2010-04-19;7.44219957883733;7.46810833176062;7.283732713126332;566924400;7.443404674530029;0.0;0.0
73;2010-04-20;7.487686031618559;7.509076064494314;7.319579310421259;738326400;7.368685722351074;0.0;0.0
74;2010-04-21;7.7967861614504645;7.8404704535464615;7.704297130144349;982391200;7.809439659118652;0.0;0.0
75;2010-04-22;7.77991551817593;8.036293445441244;7.718456477756691;793424800;8.027857780456543;0.0;0.0
76;2010-04-23;8.073648178807034;8.199879039128604;8.04382329023534;796955600;8.159208297729492;0.0;0.0
77;2010-04-26;8.190842158802143;8.208315229454596;8.07967417135641;479068800;8.119140625;0.0;0.0
78;2010-04-27;8.051957396474583;8.069129594803568;7.848602882008225;709343600;7.894394874572754;0.0;0.0
79;2010-04-28;7.930850148354553;7.953444473149696;7.7247837278986236;758402400;7.881141185760498;0.0;0.0
80;2010-04-29;7.92392141018454;8.134205688673733;7.893493964115193;558840800;8.093234062194824;0.0;0.0
81;2010-04-30;8.113418109261735;8.151377801889913;7.863066430679491;542463600;7.865777492523193;0.0;0.0
82;2010-05-03;7.948623757385236;8.070335922860265;7.9197014812151165;454342000;8.02424144744873;0.0;0.0
83;2010-05-04;7.920002746084469;7.9320528881700705;7.73502473881569;723819600;7.793168544769287;0.0;0.0
84;2010-05-05;7.622953097395951;7.77690031443446;7.493407839620781;883103200;7.712127685546875;0.0;0.0
85;2010-05-06;7.647054297901385;7.780214037016264;6.002740078433242;1285860800;7.418694496154785;0.0;0.0
86;2010-05-07;7.3421749862447925;7.4283368671774905;6.7848306038782855;1676018400;7.105679512023926;0.0;0.0
87;2010-05-10;7.539201402019637;7.67175860542924;7.4873831327132905;984306400;7.651874542236328;0.0;0.0
88;2010-05-11;7.587106557309994;7.82962676741769;7.546737472028688;848906800;7.728100299835205;0.0;0.0
89;2010-05-12;7.810038940197267;7.927232382388838;7.793771771547535;654379600;7.895900726318359;0.0;0.0
90;2010-05-13;7.929948159337507;7.983574098069949;7.724484228493195;599712400;7.783533096313477;0.0;0.0
91;2010-05-14;7.687127494736373;7.726894839071927;7.5166105153895275;759362800;7.64675760269165;0.0;0.0
92;2010-05-17;7.673265076121588;7.717852775251112;7.46267920330002;762834800;7.658803939819336;0.0;0.0
93;2010-05-18;7.7419565494977505;7.789255325852424;7.539504593402151;782678400;7.602771282196045;0.0;0.0
94;2010-05-19;7.516604439448746;7.6196376010224585;7.376515830418771;1025726800;7.4816575050354;0.0;0.0
95;2010-05-20;7.287044617802931;7.346395164536733;7.11622676794297;1282915200;7.162923812866211;0.0;0.0
96;2010-05-21;7.014092438537417;7.365972832204026;6.969806417345834;1223891200;7.300296783447266;0.0;0.0
97;2010-05-24;7.449727286559134;7.558785978615748;7.418998166284298;754238800;7.434061050415039;0.0;0.0
98;2010-05-25;7.210821217070618;7.434059816004897;7.144844283130924;1048006400;7.387665271759033;0.0;0.0
99;2010-05-26;7.534081483324818;7.5958413929096364;7.343378827286475;850654000;7.354224681854248;0.0;0.0
100;2010-05-27;7.5497467967588685;7.648863843856536;7.504858217194208;666282400;7.632595062255859;0.0;0.0
101;2010-05-28;7.81455919697333;7.814860068395729;7.632593126069391;815614800;7.738940715789795;0.0;0.0
102;2010-06-01;7.82359818182259;8.011889830835013;7.801605602661525;876472800;7.857942581176758;0.0;0.0
103;2010-06-02;7.969712572368148;7.977545689282754;7.842879148739345;688548000;7.951938629150391;0.0;0.0
104;2010-06-03;7.988991821134018;8.000139349240916;7.845287899593164;650106800;7.926931858062744;0.0;0.0
105;2010-06-04;7.779011524612324;7.890178725803876;7.671158736997368;758304400;7.711226940155029;0.0;0.0
106;2010-06-07;7.781421379851073;7.807330117485727;7.548240327731349;886942000;7.559990406036377;0.0;0.0
107;2010-06-08;7.629282717592757;7.646154049455697;7.400621145144232;1000770400;7.5114874839782715;0.0;0.0
108;2010-06-09;7.575959538660173;7.588914715411919;7.3054220786890465;854630000;7.32681131362915;0.0;0.0
109;2010-06-10;7.3762161762719725;7.561193397344809;7.296681530092423;776356000;7.547034740447998;0.0;0.0
110;2010-06-11;7.47834658010473;7.647960063860024;7.452437844729286;545759200;7.637415885925293;0.0;0.0
111;2010-06-14;7.711227682315106;7.807331204838147;7.652480500485172;602960400;7.660614490509033;0.0;0.0
112;2010-06-15;7.701586749846581;7.828420195859117;7.697368916917425;585074000;7.823599815368652;0.0;0.0
113;2010-06-16;7.866078462074853;8.06642110800413;7.851918996168176;783678000;8.051358222961426;0.0;0.0
114;2010-06-17;8.152280857899834;8.221573014398684;8.119141550601745;872855200;8.190542221069336;0.0;0.0
115;2010-06-18;8.201989514720433;8.28483858436292;8.176984197185064;784621600;8.256819725036621;0.0;0.0
116;2010-06-21;8.365879288551428;8.405646620939464;8.095944431698483;776490400;8.139327049255371;0.0;0.0
117;2010-06-22;8.199280482925218;8.314062987651083;8.179397216149653;717262000;8.250194549560547;0.0;0.0
118;2010-06-23;8.27218902551551;8.27459921652021;8.070942098971287;768457200;8.163431167602539;0.0;0.0
119;2010-06-24;8.164329664553598;8.230609072751985;8.076962706717465;714277200;8.104077339172363;0.0;0.0
120;2010-06-25;8.136013555261734;8.142339902162117;8.007974214892325;549942400;8.03478717803955;0.0;0.0
121;2010-06-28;8.041716539935722;8.126674943075678;7.969111568719647;584948000;8.082990646362305;0.0;0.0
122;2010-06-29;7.957059738511232;7.965194532065439;7.661216153705113;1133344800;7.71755313873291;0.0;0.0
123;2010-06-30;7.73381978896358;7.771779470800995;7.531972040680994;739452000;7.57776403427124;0.0;0.0
124;2010-07-01;7.661217712230248;7.67628140292347;7.327414371163058;1022896000;7.485880374908447;0.0;0.0
125;2010-07-02;7.546433162519526;7.559690012624573;7.326809817287516;693842800;7.439484596252441;0.0;0.0
126;2010-07-06;7.5617987569945475;7.616026427307752;7.415985468439041;615235600;7.49039888381958;0.0;0.0
127;2010-07-07;7.546432333244361;7.795882155979433;7.524139686063596;654556000;7.792868614196777;0.0;0.0
128;2010-07-08;7.907653683047561;7.920307182625589;7.6789920982958995;738144400;7.775397300720215;0.0;0.0
129;2010-07-09;7.7392442348451915;7.829925625428262;7.687125081071257;433322400;7.82149076461792;0.0;0.0
130;2010-07-12;7.788651751895233;7.8886722194177;7.678087105786437;562878400;7.7512946128845215;0.0;0.0
131;2010-07-13;7.722072190899188;7.72448157630811;7.4241185007294765;1190924000;7.5858988761901855;0.0;0.0
132;2010-07-14;7.512994724025292;7.70640687366802;7.501545515077212;812047600;7.613917827606201;0.0;0.0
133;2010-07-15;7.478347319210203;7.741654139994118;7.450329262797187;824866000;7.575355052947998;0.0;0.0
134;2010-07-16;7.627473760520588;7.681400551728564;7.483769810777722;1039858400;7.528658390045166;0.0;0.0
135;2010-07-19;7.528058171419631;7.528058171419631;7.218355920006198;1024478000;7.398512840270996;0.0;0.0
136;2010-07-20;7.317776052693259;7.619042726932428;7.230709902586697;1074950800;7.588614463806152;0.0;0.0
137;2010-07-21;7.98628145934396;7.988089101535535;7.6521773745273185;1185671200;7.659407138824463;0.0;0.0
138;2010-07-22;7.763043516648073;7.832937411536403;7.691642850908177;645318800;7.803413391113281;0.0;0.0
139;2010-07-23;7.745271854597022;7.84438893790382;7.720869075515887;533388800;7.831132888793945;0.0;0.0
140;2010-07-26;7.832935863928937;7.835948600567603;7.763946206076158;420551600;7.811244964599609;0.0;0.0
141;2010-07-27;7.859148036076182;7.977545796933089;7.8419758356124385;584771600;7.955854892730713;0.0;0.0
142;2010-07-28;7.943502816679423;8.013396711214316;7.840469617208292;519985200;7.86185884475708;0.0;0.0
143;2010-07-29;7.854329121931333;7.912774627819101;7.715445525883594;643806800;7.775999546051025;0.0;0.0
144;2010-07-30;7.7091180253176015;7.8238997011731355;7.6792915225560385;448210000;7.750089645385742;0.0;0.0
145;2010-08-02;7.846190166650284;7.910961978857372;7.8214865361559;428055600;7.888668537139893;0.0;0.0
146;2010-08-03;7.8633640072126285;7.931148569595045;7.815462701937307;417653600;7.891080379486084;0.0;0.0
147;2010-08-04;7.9184987847937265;7.961880598843052;7.842278531967307;420375200;7.9227166175842285;0.0;0.0
148;2010-08-05;7.885056785050332;7.928741073959919;7.849507289140152;289097200;7.884153366088867;0.0;0.0
149;2010-08-06;7.82631198378663;7.877829405328255;7.761539318491335;444897600;7.835651874542236;0.0;0.0
150;2010-08-09;7.877524901298626;7.897710644506244;7.819983627011549;303128000;7.885659694671631;0.0;0.0
151;2010-08-10;7.828421568387267;7.846497998395781;7.759129391157474;451920000;7.8151655197143555;0.0;0.0
152;2010-08-11;7.694356287166385;7.703092823779923;7.525947879135562;620054400;7.537395477294922;0.0;0.0
153;2010-08-12;7.431951605345041;7.625063644428242;7.414779404726542;534920400;7.585597991943359;0.0;0.0
154;2010-08-13;7.581380884807747;7.58830977912396;7.5042564103975185;354869200;7.504558086395264;0.0;0.0
155;2010-08-16;7.458764123601152;7.531972429986875;7.429841846825042;318430000;7.460571765899658;0.0;0.0
156;2010-08-17;7.534079164505587;7.671155857461204;7.507567083721961;422640400;7.5910186767578125;0.0;0.0
157;2010-08-18;7.602767730402243;7.672359929306944;7.579268386739819;339696000;7.624156951904297;0.0;0.0
158;2010-08-19;7.617231241851085;7.636512762652717;7.491904574517779;426706000;7.528056621551514;0.0;0.0
159;2010-08-20;7.513294421244678;7.6497678121386565;7.501544342565813;384230000;7.5208258628845215;0.0;0.0
160;2010-08-23;7.585597835577637;7.591924181632176;7.388569644245052;414041600;7.4051384925842285;0.0;0.0
161;2010-08-24;7.310842237497388;7.320783063283824;7.189732618751357;602565600;7.228294849395752;0.0;0.0
162;2010-08-25;7.1713568658474;7.350611142797546;7.146050673084442;596867600;7.317471027374268;0.0;0.0
163;2010-08-26;7.394596476496091;7.403634690980491;7.238841533660889;466505200;7.238841533660889;0.0;0.0
164;2010-08-27;7.2831275288599615;7.3090362695427515;7.09664267863273;548391200;7.279210567474365;0.0;0.0
165;2010-08-30;7.2532999802563785;7.403632759654307;7.250889790355933;383289200;7.305720806121826;0.0;0.0
166;2010-08-31;7.286136039088692;7.367779988634769;7.240946602132088;420786800;7.323794841766357;0.0;0.0
167;2010-09-01;7.455448534247304;7.575653912491118;7.419598174353464;697037600;7.541611194610596;0.0;0.0
168;2010-09-02;7.5696322902042406;7.597047805786134;7.48859164321669;415427600;7.597047805786133;0.0;0.0
169;2010-09-03;7.685014964216727;7.796182142824883;7.667240218319159;520788800;7.795881271362305;0.0;0.0
170;2010-09-07;7.731711996826293;7.818778093322967;7.719962723631427;342557600;7.766960620880127;0.0;0.0
171;2010-09-08;7.826308688833024;7.965193047238041;7.805822077476845;526551200;7.920907020568848;0.0;0.0
172;2010-09-09;7.984779082778574;8.029366001277252;7.920910638901426;438575200;7.925429344177246;0.0;0.0
173;2010-09-10;7.929039971183873;7.968506418018195;7.875113193281921;387542400;7.935667991638184;0.0;0.0
174;2010-09-13;8.008275998112351;8.08238773717653;8.006469159947486;388780000;8.04503059387207;0.0;0.0
175;2010-09-14;8.020026392406098;8.10920102806607;7.999238901445841;408150400;8.075760841369629;0.0;0.0
176;2010-09-15;8.079075684289812;8.145655994105638;8.069133245651607;429368800;8.14083480834961;0.0;0.0
177;2010-09-16;8.141435119801933;8.335148891353677;8.119140864678267;652103200;8.332136154174805;0.0;0.0
178;2010-09-17;8.365880236991684;8.374015031778507;8.245073064015298;634477200;8.295987129211426;0.0;0.0
179;2010-09-20;8.317374358031946;8.549350299952959;8.310445464577032;658677600;8.532780647277832;0.0;0.0
180;2010-09-21;8.551762197422542;8.656903933020995;8.519526304577521;668074400;8.549050331115723;0.0;0.0
181;2010-09-22;8.517114205757414;8.675881835180405;8.508075994208966;585289600;8.668952941894531;0.0;0.0
182;2010-09-23;8.626177588532855;8.819892270581635;8.616235952635718;786116800;8.704205513000488;0.0;0.0
183;2010-09-24;8.8000048241234;8.843085762220115;8.753308601148314;649488000;8.806632041931152;0.0;0.0
184;2010-09-27;8.856645116723472;8.879239446730159;8.767168802521955;482834800;8.771687507629395;0.0;0.0
185;2010-09-28;8.790063140988371;8.790063140988371;8.28483950525728;1035042400;8.642141342163086;0.0;0.0
186;2010-09-29;8.653288156313083;8.731015179695728;8.616232689468557;469644000;8.657505989074707;0.0;0.0
187;2010-09-30;8.70661270826129;8.736739278920634;8.473130780064741;673391600;8.548447608947754;0.0;0.0
188;2010-10-01;8.620751199637658;8.633705569164828;8.476143011801474;448142800;8.511391639709473;0.0;0.0
189;2010-10-04;8.483676317345774;8.522840302344497;8.368290463303259;435302000;8.394501686096191;0.0;0.0
190;2010-10-05;8.495727140929484;8.720170084659001;8.490303408150673;501967200;8.704806327819824;0.0;0.0
191;2010-10-06;8.724388446425351;8.796692552659632;8.593939700943482;670868800;8.712337493896484;0.0;0.0
192;2010-10-07;8.746981524481216;8.751199356875052;8.643647446474699;408399600;8.713239669799805;0.0;0.0
193;2010-10-08;8.788255023252804;8.872308388153213;8.736739223284125;658403200;8.859354019165039;0.0;0.0
194;2010-10-11;8.879539837553041;8.954855862122825;8.875322005026291;427753200;8.89821720123291;0.0;0.0
195;2010-10-12;8.899721903432527;9.02294082814777;8.81175159726243;558544000;8.9940185546875;0.0;0.0
196;2010-10-13;9.044032526793115;9.097055105478411;9.031981575060362;630092400;9.042224884033203;0.0;0.0
197;2010-10-14;9.088918381506758;9.112416925848269;9.050054476092912;435296400;9.107597351074219;0.0;0.0
198;2010-10-15;9.262148750388855;9.489906902186634;9.185928494909714;922194000;9.482073783874512;0.0;0.0
199;2010-10-18;9.594444534328968;9.610410834105107;9.468514538140269;1093010800;9.58028507232666;0.0;0.0
200;2010-10-19;9.140436560051938;9.452849801370334;9.03860844432142;1232784000;9.323907852172852;0.0;0.0
201;2010-10-20;9.309148086603154;9.467313225949493;9.244978772510645;721624400;9.355241775512695;0.0;0.0
202;2010-10-21;9.410374154380847;9.482075720016866;9.24286992015815;551460000;9.324814796447754;0.0;0.0
203;2010-10-22;9.31125321897883;9.340476367400669;9.227803214705235;372778000;9.26305103302002;0.0;0.0
204;2010-10-25;9.311855440684223;9.387472319109236;9.292272249149477;392462000;9.304323196411133;0.0;0.0
205;2010-10-26;9.244977612149722;9.331441178628008;9.208222209802969;392929600;9.280527114868164;0.0;0.0
206;2010-10-27;9.268474243928415;9.336258821406512;9.206714336527856;399002800;9.273897171020508;0.0;0.0
207;2010-10-28;9.277512773819927;9.279019544873549;9.065120803866927;551051200;9.195870399475098;0.0;0.0
208;2010-10-29;9.165440670911865;9.215149627203097;9.064214311569474;430511200;9.06752872467041;0.0;0.0
209;2010-11-01;9.104887610742093;9.206715732615846;9.104285063196047;423889200;9.163935661315918;0.0;0.0
210;2010-11-02;9.248891024537906;9.344994519298996;9.248891024537906;433930000;9.319989204406738;0.0;0.0
211;2010-11-03;9.38054610685846;9.426038043534522;9.29498677026219;508348400;9.423627853393555;0.0;0.0
212;2010-11-04;9.503465165868272;9.645964868928855;9.490811665264554;642488000;9.588422775268555;0.0;0.0
213;2010-11-05;9.579986696178405;9.627586349368134;9.542629548091208;361253200;9.5540771484375;0.0;0.0
214;2010-11-08;9.556184622735739;9.6336099660286;9.542928577613136;281758400;9.59896469116211;0.0;0.0
215;2010-11-09;9.672170316170192;9.67970256075597;9.474841275618017;383544000;9.522440910339355;0.0;0.0
216;2010-11-10;9.539315358131331;9.60348547466567;9.446223759536418;384227200;9.581192016601562;0.0;0.0
217;2010-11-11;9.489905864868001;9.592337330352782;9.467310735979845;361284000;9.539615631103516;0.0;0.0
218;2010-11-12;9.520031455310082;9.535094336705537;9.147365118414271;795846800;9.279921531677246;0.0;0.0
219;2010-11-15;9.292880215355416;9.355543563293256;9.226902453040292;403606000;9.250100135803223;0.0;0.0
220;2010-11-16;9.210333124519265;9.266970997863362;9.017521888030618;657650000;9.085909843444824;0.0;0.0
221;2010-11-17;9.074155560168915;9.158208904526772;8.970519829122706;479449600;9.053067207336426;0.0;0.0
222;2010-11-18;9.194659933117027;9.32932642300256;9.179296185498572;494491200;9.291969299316406;0.0;0.0
223;2010-11-19;9.278113165171225;9.291067530645854;9.195867465074084;384843200;9.240756034851074;0.0;0.0
224;2010-11-22;9.23925244871439;9.440499305725098;9.214850479927467;393075200;9.440499305725098;0.0;0.0
225;2010-11-23;9.352826490127917;9.391992066373602;9.23563385069601;519447600;9.301008224487305;0.0;0.0
226;2010-11-24;9.399527841103902;9.501959333742985;9.391997202103882;413725200;9.483882904052734;0.0;0.0
227;2010-11-26;9.451948521152694;9.571250541660346;9.427847419780543;237585600;9.489908218383789;0.0;0.0
228;2010-11-29;9.504970512331662;9.564621116630908;9.38084892286544;445785200;9.546244621276855;0.0;0.0
229;2010-11-30;9.445919027886262;9.470623470868563;9.365480962519191;501858000;9.373916625976562;0.0;0.0
230;2010-12-01;9.498039979578143;9.572754261208068;9.489905990500898;461750800;9.532083511352539;0.0;0.0
231;2010-12-02;9.566126515403916;9.61041255156814;9.486591851436389;462837200;9.584805488586426;0.0;0.0
232;2010-12-03;9.550458300607945;9.599865574073805;9.530273366738403;342092800;9.5634126663208;0.0;0.0
233;2010-12-06;9.599566700013533;9.710734697380577;9.592938677824145;448481600;9.645058631896973;0.0;0.0
234;2010-12-07;9.755020135730916;9.760743129660224;9.58390068651851;391454000;9.5866117477417;0.0;0.0
235;2010-12-08;9.629392128656423;9.671268778038067;9.553473556400249;321935600;9.670967102050781;0.0;0.0
236;2010-12-09;9.70470907828225;9.71585499964015;9.611014154521;294151200;9.633308410644531;0.0;0.0
237;2010-12-10;9.62999416018253;9.672171678822272;9.59836082008541;262511200;9.65740966796875;0.0;0.0
238;2010-12-13;9.772192404035128;9.792979888456275;9.670665171686581;439815600;9.690849304199219;0.0;0.0
239;2010-12-14;9.692658393761253;9.717061164436469;9.610411869546773;351008000;9.649275779724121;0.0;0.0
240;2010-12-15;9.640538647981067;9.730919162889693;9.61613668124625;417312000;9.651385307312012;0.0;0.0
241;2010-12-16;9.673377480581673;9.71917028740531;9.643552585193524;322030800;9.678197860717773;0.0;0.0
242;2010-12-17;9.689645590151452;9.694465969952557;9.647468071361049;386929200;9.658916473388672;0.0;0.0
243;2010-12-20;9.688741691663656;9.738451457795176;9.587215254340116;385610400;9.70711898803711;0.0;0.0
244;2010-12-21;9.730918726814174;9.772794568949516;9.702298928915702;256354000;9.767070770263672;0.0;0.0
245;2010-12-22;9.771891755620356;9.812864181331708;9.747488983997412;265921600;9.795992851257324;0.0;0.0
246;2010-12-23;9.791176175174508;9.795694880547911;9.736044269059116;223157200;9.748998641967773;0.0;0.0
247;2010-12-27;9.726401199029064;9.804429094047865;9.686332189975872;249816000;9.781532287597656;0.0;0.0
248;2010-12-28;9.818589333602555;9.841184465831663;9.792982267914343;175924000;9.805334091186523;0.0;0.0
249;2010-12-29;9.827925886812952;9.834855584497811;9.794184035176544;163139200;9.799908638000488;0.0;0.0
250;2010-12-30;9.805631287233444;9.80653470603866;9.732423794185069;157494400;9.750801086425781;0.0;0.0
251;2010-12-31;9.72941303862859;9.745380144681373;9.680004949529238;193508000;9.717663764953613;0.0;0.0
252;2011-01-03;9.810454308837388;9.949639568578622;9.786353212420385;445138400;9.928852081298828;0.0;0.0
253;2011-01-04;10.015314292767707;10.017121935091103;9.886070682287173;309080800;9.980669021606445;0.0;0.0
254;2011-01-05;9.928247989766215;10.072554478769032;9.926741218960487;255519600;10.062311172485352;0.0;0.0
255;2011-01-06;10.084004086161586;10.099971192690951;10.02917387255206;300428800;10.054179191589355;0.0;0.0
256;2011-01-07;10.062010552771762;10.133109542169677;9.99904555162687;311931200;10.126180648803711;0.0;0.0
257;2011-01-10;10.207824406975773;10.3403816343465;10.157814575207182;448560000;10.316883087158203;0.0;0.0
258;2011-01-11;10.39009362881315;10.39250301477454;10.22710812104091;444108000;10.29248332977295;0.0;0.0
259;2011-01-12;10.340981328673267;10.37653000838666;10.303322526827937;302590400;10.376228332519531;0.0;0.0
260;2011-01-13;10.398526768970113;10.443114480087749;10.359061113904547;296780400;10.414192199707031;0.0;0.0
